loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,term_months,emp_length_years,log_annual_inc,log_loan_amnt,loan_to_income_ratio,installment_to_monthly_income,annual_income_to_installment,fico_avg,credit_history_years,inquiries_per_open_account,delinq_per_open_account,pub_rec_per_open_account,has_bankruptcy,is_mortgage
8300.0,8300.0,8300.0, 36 months,13.67,282.35,C,C4,,RENT,66000.0,Verified,Dec-2015,debt_consolidation,CA,16.73,0.0,670.0,674.0,0.0,59.0,,8.0,0.0,3521.0,33.5,20.0,w,659.0,655.0,0.0,66.0,0.0,108.0,28952.0,1.0,2.0,0.0,2.0,16.0,25431.0,73.0,3.0,4.0,1386.0,64.0,10500.0,2.0,0.0,1.0,6.0,4136.0,6127.0,33.4,0.0,0.0,189.0,386.0,2.0,2.0,1.0,2.0,66.0,9.0,59.0,2.0,3.0,4.0,3.0,7.0,6.0,6.0,12.0,4.0,8.0,0.0,0.0,0.0,3.0,85.0,33.3,0.0,0.0,45195.0,28952.0,9200.0,34695.0,Cash,36,,11.097425172408931,9.024131268455035,0.12575567036863078,0.05132703144882749,232.9274748544203,672.0,32.167008898015055,0.0,0.0,0.0,0,0
35000.0,35000.0,34850.0, 60 months,18.49,898.13,E,E2,10+ years,MORTGAGE,100000.0,Source Verified,Dec-2015,debt_consolidation,AL,31.36,1.0,685.0,689.0,1.0,3.0,,11.0,0.0,8475.0,52.6,21.0,f,589.0,585.0,0.0,,0.0,0.0,285580.0,1.0,4.0,1.0,2.0,5.0,119018.0,52.0,2.0,2.0,7102.0,52.0,16100.0,2.0,1.0,3.0,4.0,25962.0,2329.0,75.5,0.0,0.0,96.0,98.0,8.0,5.0,2.0,8.0,,2.0,3.0,0.0,2.0,4.0,2.0,2.0,12.0,5.0,7.0,4.0,11.0,0.0,0.0,0.0,3.0,90.5,50.0,0.0,0.0,348593.0,127493.0,9500.0,149286.0,Cash,60,10.0,11.51293546492023,10.463131911491967,0.34999650003499966,0.10776266847978241,111.21862244614238,687.0,8.501026694045175,0.08333333333333333,0.08333333333333333,0.0,0,1
16000.0,16000.0,16000.0, 36 months,13.18,540.5,C,C3,1 year,RENT,50000.0,Verified,Dec-2015,debt_consolidation,NY,26.98,0.0,675.0,679.0,1.0,,37.0,25.0,1.0,26504.0,61.2,41.0,w,719.0,715.0,0.0,,0.0,0.0,26731.0,1.0,1.0,0.0,2.0,16.0,227.0,8.0,1.0,9.0,2816.0,58.0,43300.0,0.0,10.0,2.0,11.0,1162.0,5403.0,70.0,0.0,0.0,160.0,127.0,3.0,3.0,0.0,3.0,,3.0,,0.0,11.0,17.0,12.0,15.0,8.0,24.0,33.0,17.0,25.0,0.0,0.0,0.0,1.0,100.0,81.8,0.0,0.0,46049.0,26731.0,18000.0,2749.0,Cash,36,1.0,10.819798284210286,9.680406499268875,0.31999360012799744,0.12968887467007917,92.33610341643583,677.0,13.333333333333334,0.038461538461538464,0.0,0.038461538461538464,0,0
7000.0,7000.0,7000.0, 36 months,6.49,214.52,A,A2,8 years,RENT,42000.0,Not Verified,Dec-2015,debt_consolidation,CA,15.74,0.0,710.0,714.0,0.0,34.0,,10.0,0.0,3958.0,26.9,12.0,w,779.0,775.0,0.0,,0.0,0.0,15726.0,1.0,2.0,1.0,2.0,5.0,11768.0,79.0,1.0,2.0,2664.0,53.0,14700.0,1.0,0.0,2.0,4.0,1747.0,8542.0,31.7,0.0,0.0,97.0,375.0,7.0,5.0,0.0,7.0,,5.0,34.0,0.0,2.0,2.0,6.0,6.0,4.0,8.0,8.0,2.0,10.0,0.0,0.0,0.0,2.0,91.7,20.0,0.0,0.0,29685.0,15726.0,12500.0,14985.0,Cash,36,8.0,10.645448706505872,8.853808274977197,0.1666626985071784,0.061273921736646676,194.87750556792872,712.0,31.247091033538673,0.0,0.0,0.0,0,0
9500.0,9500.0,9500.0, 36 months,7.89,297.22,A,A5,7 years,OWN,28000.0,Verified,Dec-2015,credit_card,NY,14.52,0.0,780.0,784.0,0.0,,,5.0,0.0,5184.0,10.1,7.0,w,774.0,770.0,0.0,,0.0,0.0,12379.0,0.0,0.0,0.0,0.0,81.0,0.0,,0.0,0.0,2682.0,21.0,51500.0,0.0,0.0,0.0,0.0,3095.0,46316.0,10.1,0.0,0.0,81.0,392.0,79.0,40.80000000000018,0.0,79.0,,,,0.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59013.0,12379.0,51500.0,0.0,Cash,36,7.0,10.239995502805314,9.159152335206748,0.33927359737152246,0.1273254319577324,93.89041647106163,782.0,32.668035592060235,0.0,0.0,0.0,0,0
12000.0,12000.0,12000.0, 60 months,9.76,253.55,B,B3,4 years,MORTGAGE,74000.0,Source Verified,Dec-2015,debt_consolidation,OH,6.31,0.0,705.0,709.0,0.0,42.0,,11.0,0.0,17828.0,53.7,27.0,w,724.0,720.0,0.0,,0.0,0.0,270618.0,1.0,0.0,0.0,0.0,55.0,0.0,,1.0,2.0,11894.0,54.0,33200.0,0.0,0.0,0.0,2.0,33827.0,10230.0,59.9,0.0,0.0,55.0,126.0,6.0,6.0,5.0,23.0,,,,0.0,2.0,5.0,4.0,10.0,1.0,10.0,20.0,5.0,11.0,0.0,0.0,0.0,1.0,96.3,50.0,0.0,0.0,301200.0,17828.0,25500.0,0.0,Cash,60,4.0,11.211833885608513,9.392745258631441,0.16215997081120526,0.04110954980273469,290.7090944804557,707.0,12.58590006844627,0.0,0.0,0.0,0,1
10000.0,10000.0,10000.0, 36 months,7.91,312.95,A,A5,2 years,MORTGAGE,103000.0,Source Verified,Dec-2015,debt_consolidation,IL,13.74,4.0,665.0,669.0,0.0,6.0,,12.0,0.0,13902.0,70.6,36.0,w,644.0,640.0,0.0,,0.0,532.0,214315.0,0.0,2.0,1.0,2.0,10.0,12248.0,34.0,0.0,0.0,5144.0,47.0,19700.0,1.0,0.0,2.0,2.0,17860.0,2572.0,82.3,0.0,0.0,136.0,105.0,36.0,10.0,6.0,36.0,24.0,10.0,24.0,0.0,5.0,8.0,5.0,6.0,17.0,8.0,12.0,8.0,12.0,0.0,0.0,0.0,1.0,80.6,80.0,0.0,0.0,260431.0,27124.0,14500.0,36578.0,Cash,36,2.0,11.542493975902508,9.210440366976515,0.0970864360540189,0.036455946879975144,328.07771938206724,667.0,22.666666666666668,0.0,0.3076923076923077,0.0,0,1
6000.0,6000.0,6000.0, 36 months,13.99,205.04,C,C4,10+ years,MORTGAGE,210000.0,Source Verified,Dec-2015,debt_consolidation,TX,12.55,0.0,665.0,669.0,1.0,,,9.0,0.0,43074.0,88.8,19.0,w,689.0,685.0,0.0,,0.0,0.0,424418.0,2.0,3.0,2.0,4.0,3.0,30750.0,68.0,2.0,3.0,9535.0,79.0,48500.0,0.0,9.0,2.0,7.0,47158.0,3176.0,84.9,0.0,0.0,59.0,79.0,9.0,3.0,2.0,9.0,,1.0,,0.0,2.0,5.0,2.0,5.0,9.0,5.0,8.0,5.0,9.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,464642.0,73824.0,21000.0,45342.0,Cash,36,10.0,12.25486757159303,8.699681400989512,0.028571292517654678,0.011715901948460087,1019.2195690157251,667.0,6.584531143052704,0.1,0.0,0.0,0,1
7750.0,7750.0,7750.0, 36 months,15.41,270.22,D,D1,2 years,RENT,36000.0,Verified,Dec-2015,debt_consolidation,NJ,38.474000000000004,1.0,675.0,679.0,0.0,17.0,72.0,16.0,2.0,4698.0,41.6,26.0,f,674.0,670.0,0.0,68.0,0.0,686.0,64323.0,1.0,6.0,0.0,0.0,44.0,59625.0,77.0,1.0,5.0,1190.0,73.0,11300.0,2.0,0.0,1.0,5.0,4020.0,2327.0,56.1,0.0,0.0,131.0,121.0,4.0,4.0,0.0,17.0,,7.0,,0.0,5.0,7.0,6.0,9.0,12.0,10.0,14.0,7.0,16.0,0.0,0.0,0.0,1.0,80.8,50.0,0.0,0.0,88659.0,64323.0,5300.0,77359.0,Cash,36,2.0,10.491301994830229,8.955577146281511,0.21527179800561094,0.09004331889370211,132.73357422019023,677.0,10.913073237508556,0.0,0.058823529411764705,0.11764705882352941,0,0
6000.0,6000.0,6000.0, 36 months,17.27,214.73,D,D3,10+ years,MORTGAGE,125000.0,Verified,Dec-2015,debt_consolidation,AL,6.39,1.0,680.0,684.0,0.0,15.0,,7.0,0.0,2634.0,69.3,42.0,w,699.0,695.0,0.0,15.0,0.0,267.0,183161.0,4.0,2.0,3.0,5.0,4.0,42505.0,105.0,2.0,2.0,2589.0,102.0,3800.0,5.0,13.0,1.0,7.0,30527.0,211.0,92.5,0.0,0.0,125.0,133.0,4.0,4.0,5.0,4.0,,4.0,44.0,1.0,1.0,2.0,1.0,3.0,28.0,4.0,9.0,2.0,7.0,0.0,0.0,1.0,5.0,82.9,100.0,0.0,0.0,198131.0,45139.0,2800.0,40559.0,Cash,36,10.0,11.736077016252437,8.699681400989512,0.047999616003071975,0.020612101238281125,579.4279886895657,682.0,11.498973305954825,0.0,0.125,0.0,0,1
2400.0,2400.0,2400.0, 36 months,13.99,82.02,C,C4,7 years,MORTGAGE,47000.0,Verified,Dec-2015,vacation,PA,35.59,0.0,710.0,714.0,2.0,,,13.0,0.0,21778.0,56.0,22.0,w,674.0,670.0,0.0,,0.0,133.0,185108.0,2.0,3.0,2.0,2.0,5.0,13596.0,59.0,1.0,4.0,4387.0,57.0,38900.0,2.0,3.0,4.0,6.0,14239.0,16612.0,33.3,0.0,0.0,124.0,191.0,6.0,5.0,2.0,6.0,,3.0,,0.0,6.0,9.0,6.0,8.0,7.0,9.0,13.0,9.0,13.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,218338.0,35374.0,24900.0,22938.0,Cash,36,7.0,10.757924157061597,7.783640596221253,0.05106274334588626,0.020935931251595336,566.1286437003132,712.0,15.915126625598905,0.14285714285714285,0.0,0.0,0,1
14000.0,14000.0,14000.0, 36 months,9.8,450.43,B,B3,4 years,MORTGAGE,100000.0,Not Verified,Dec-2015,medical,OH,15.97,0.0,685.0,689.0,0.0,,,7.0,0.0,34250.0,36.1,14.0,f,709.0,705.0,0.0,,0.0,6594.0,451137.0,0.0,2.0,2.0,2.0,7.0,49789.0,89.0,0.0,0.0,11535.0,69.0,84500.0,0.0,1.0,1.0,3.0,64448.0,22057.0,36.1,0.0,0.0,134.0,216.0,54.0,7.0,2.0,54.0,,7.0,,0.0,2.0,3.0,2.0,3.0,6.0,3.0,6.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,531602.0,84039.0,34500.0,55842.0,Cash,36,4.0,11.51293546492023,9.546884034617925,0.13999860001399986,0.054045114586249644,221.51828633453692,687.0,17.998631074606433,0.0,0.0,0.0,0,1
12000.0,12000.0,12000.0, 60 months,9.8,253.79,B,B3,10+ years,MORTGAGE,65000.0,Not Verified,Dec-2015,debt_consolidation,KS,23.84,0.0,785.0,789.0,0.0,,,18.0,0.0,9786.0,13.4,37.0,w,819.0,815.0,0.0,,0.0,0.0,181540.0,2.0,6.0,2.0,3.0,1.0,65001.0,61.0,1.0,5.0,7909.0,42.0,73200.0,0.0,0.0,0.0,8.0,10086.0,41055.0,17.1,0.0,0.0,127.0,145.0,4.0,1.0,2.0,4.0,,14.0,,0.0,2.0,4.0,5.0,10.0,13.0,11.0,22.0,4.0,18.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,291626.0,74787.0,49500.0,105910.0,Cash,60,10.0,11.082157933374816,9.392745258631441,0.1846125444223935,0.046844890174121696,255.11205306330706,787.0,12.082135523613964,0.0,0.0,0.0,0,1
12000.0,12000.0,12000.0, 36 months,15.77,420.53,D,D1,8 years,MORTGAGE,120000.0,Verified,Dec-2015,home_improvement,CA,7.7,0.0,750.0,754.0,4.0,,,28.0,0.0,4074.0,5.0,42.0,w,784.0,780.0,0.0,,0.0,0.0,306986.0,6.0,0.0,0.0,0.0,32.0,0.0,3.0,7.0,12.0,3535.0,11.0,75474.0,0.0,0.0,6.0,16.0,11369.0,4075.0,6.0,0.0,0.0,141.0,248.0,1.0,1.0,2.0,1.0,,1.0,,0.0,11.0,17.0,15.0,20.0,2.0,24.800000000000182,38.0,4.0,27.0,,0.0,0.0,9.0,100.0,0.0,0.0,0.0,381274.0,4074.0,61124.0,0.0,Cash,36,8.0,11.695255355062795,9.392745258631441,0.09999916667361106,0.042048795120487946,284.67724717101987,752.0,20.66803559206023,0.1724137931034483,0.0,0.0,0,1
17125.0,17125.0,17125.0, 60 months,23.99,533.1,G,G3,4 years,RENT,45000.0,Source Verified,Dec-2015,debt_consolidation,RI,17.44,0.0,660.0,664.0,3.0,24.0,95.0,30.0,1.0,14276.0,40.6,42.0,w,564.0,560.0,0.0,24.0,0.0,0.0,15199.0,4.0,3.0,0.0,0.0,67.0,923.0,39.0,4.0,12.0,1838.0,40.0,35200.0,5.0,0.0,8.0,13.0,524.0,4267.0,71.0,0.0,0.0,69.0,92.0,2.0,2.0,0.0,2.0,42.0,0.0,42.0,3.0,9.0,17.0,10.0,15.0,8.0,24.800000000000182,34.0,17.0,30.0,0.0,0.0,0.0,4.0,76.2,60.0,1.0,0.0,37575.0,15199.0,14700.0,2375.0,Cash,60,4.0,10.714439990727769,9.748353055586136,0.3805470989533566,0.14212210077312717,84.25388504025463,662.0,7.665982203969883,0.0967741935483871,0.0,0.03225806451612903,1,0
26050.0,26050.0,26050.0, 60 months,7.91,527.08,A,A5,10+ years,MORTGAGE,82300.0,Source Verified,Dec-2015,debt_consolidation,NC,12.5,0.0,775.0,779.0,0.0,,,11.0,0.0,24319.0,41.8,26.0,w,779.0,775.0,0.0,,0.0,0.0,259395.0,0.0,2.0,0.0,0.0,46.0,15391.0,44.0,1.0,3.0,15993.0,43.0,58200.0,2.0,1.0,2.0,5.0,25940.0,26329.0,47.8,0.0,0.0,149.0,213.0,10.0,8.0,5.0,10.0,,9.0,,0.0,3.0,5.0,4.0,6.0,5.0,8.0,16.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,314373.0,39710.0,50400.0,35173.0,Cash,60,10.0,11.318138537259628,10.167811434160654,0.31652106292754645,0.07684128681115755,155.8475988486593,777.0,17.752224503764545,0.0,0.0,0.0,0,1
10100.0,10100.0,10100.0, 60 months,9.17,210.5,B,B2,2 years,MORTGAGE,113000.0,Source Verified,Dec-2015,debt_consolidation,MO,3.18,0.0,795.0,799.0,1.0,,,4.0,0.0,4671.0,29.2,11.0,w,739.0,735.0,0.0,,0.0,0.0,150773.0,1.0,1.0,1.0,1.0,6.0,18208.0,96.0,0.0,0.0,4671.0,65.0,16000.0,0.0,1.0,3.0,1.0,37693.0,10329.0,31.1,0.0,0.0,168.0,259.0,68.0,6.0,3.0,144.0,,6.0,,0.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,171300.0,22879.0,15000.0,19000.0,Cash,60,2.0,11.635151947212842,9.220389707829185,0.08937974000230087,0.022351608678724384,534.2789598108747,797.0,21.585215605749486,0.2,0.0,0.0,0,1
2500.0,2500.0,2500.0, 36 months,13.44,84.77,C,C3,< 1 year,OWN,18100.0,Source Verified,Dec-2015,other,TX,21.39,0.0,675.0,679.0,0.0,27.0,,5.0,0.0,2185.0,87.4,15.0,w,684.0,680.0,0.0,,0.0,0.0,38540.0,0.0,2.0,0.0,1.0,22.0,36355.0,114.0,0.0,3.0,846.0,102.0,2700.0,0.0,0.0,0.0,4.0,7708.0,254.0,83.1,0.0,0.0,166.0,216.0,14.0,14.0,0.0,14.0,27.0,17.0,27.0,0.0,2.0,3.0,2.0,6.0,6.0,3.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,34418.0,38540.0,1500.0,31918.0,Cash,36,0.0,9.803722464346553,7.824445930877618,0.14945002391200382,0.060770655355756015,195.0215693132797,677.0,17.998631074606433,0.0,0.0,0.0,0,0
12000.0,12000.0,11825.0, 60 months,14.85,284.54,C,C5,3 years,OWN,96000.0,Verified,Dec-2015,debt_consolidation,NY,17.9,0.0,665.0,669.0,0.0,38.0,72.0,10.0,1.0,3813.0,24.0,41.0,f,709.0,705.0,0.0,78.0,0.0,0.0,66154.0,0.0,5.0,3.0,4.0,9.0,62341.0,83.0,1.0,1.0,2201.0,73.0,15900.0,4.0,5.0,6.0,5.0,7350.0,9762.0,18.6,0.0,0.0,158.0,154.0,8.0,8.0,3.0,26.0,38.0,1.0,38.0,1.0,2.0,3.0,2.0,10.0,18.0,5.0,20.0,3.0,10.0,0.0,0.0,0.0,4.0,93.7,0.0,1.0,0.0,90990.0,66154.0,12000.0,75090.0,Cash,60,3.0,11.472113887062386,9.392745258631441,0.1249986979302299,0.03556305461817273,336.2050851019121,667.0,13.166324435318275,0.0,0.0,0.09090909090909091,1,0
17000.0,17000.0,17000.0, 36 months,8.49,536.57,B,B1,10+ years,RENT,75000.0,Not Verified,Dec-2015,debt_consolidation,CA,23.63,1.0,665.0,669.0,0.0,20.0,,5.0,0.0,16965.0,98.2,9.0,w,619.0,615.0,0.0,65.0,0.0,0.0,24652.0,0.0,1.0,0.0,0.0,52.0,7687.0,,0.0,0.0,6235.0,100.0,40100.0,0.0,1.0,0.0,0.0,4930.0,35.0,99.7,0.0,0.0,94.0,189.0,91.0,40.80000000000018,2.0,95.0,,,20.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,62.0,100.0,0.0,0.0,81628.0,24652.0,11100.0,41528.0,Cash,36,10.0,11.225256725762893,9.741027444837728,0.2266636444847402,0.08583746600543914,139.51671410234945,667.0,15.75085557837098,0.0,0.16666666666666666,0.0,0,0
11450.0,11450.0,11450.0, 60 months,19.89,302.66,E,E3,10+ years,MORTGAGE,54000.0,Not Verified,Dec-2015,debt_consolidation,CA,12.28,1.0,685.0,689.0,1.0,22.0,,9.0,0.0,4773.0,36.4,24.0,w,639.0,635.0,0.0,76.0,0.0,0.0,171898.0,0.0,1.0,0.0,1.0,14.0,13037.0,87.0,0.0,0.0,897.0,63.0,13100.0,1.0,1.0,3.0,2.0,21487.0,1173.0,63.3,0.0,0.0,104.0,256.0,41.0,14.0,4.0,79.0,58.0,4.0,22.0,1.0,3.0,5.0,3.0,9.0,2.0,7.0,17.0,5.0,9.0,0.0,0.0,0.0,0.0,75.0,33.3,0.0,0.0,185100.0,17810.0,3200.0,15000.0,Cash,60,10.0,10.896757843893464,9.345832341413338,0.21203311049795373,0.0672428349255721,177.83046828689982,687.0,21.333333333333332,0.1,0.1,0.0,0,1
23000.0,23000.0,23000.0, 36 months,8.49,725.95,B,B1,3 years,OWN,100000.0,Not Verified,Dec-2015,credit_card,AL,12.35,1.0,675.0,679.0,2.0,10.0,,8.0,0.0,19295.0,66.8,18.0,w,709.0,705.0,0.0,,0.0,0.0,20366.0,1.0,1.0,0.0,0.0,47.0,1071.0,7.0,1.0,1.0,8394.0,45.0,28900.0,0.0,1.0,2.0,1.0,2546.0,7952.0,69.1,0.0,0.0,177.0,228.0,4.0,4.0,0.0,4.0,81.0,4.0,10.0,0.0,4.0,6.0,5.0,9.0,4.0,7.0,14.0,6.0,8.0,0.0,0.0,0.0,1.0,88.9,60.0,0.0,0.0,44826.0,20366.0,25700.0,15926.0,Cash,36,3.0,11.51293546492023,10.043292972227004,0.22999770002299977,0.08710354757429109,137.56104271270377,677.0,18.99794661190965,0.2222222222222222,0.1111111111111111,0.0,0,0
20000.0,20000.0,20000.0, 36 months,11.99,664.2,C,C1,10+ years,RENT,160000.0,Not Verified,Dec-2015,debt_consolidation,NY,13.98,1.0,660.0,664.0,0.0,22.0,75.0,11.0,1.0,25267.0,80.0,16.0,f,629.0,625.0,0.0,,0.0,0.0,60987.0,1.0,3.0,0.0,1.0,13.0,35720.0,67.0,1.0,1.0,10101.0,72.0,31600.0,0.0,0.0,1.0,2.0,5544.0,3833.0,86.8,0.0,0.0,150.0,174.0,1.0,1.0,1.0,1.0,,3.0,,0.0,7.0,7.0,7.0,9.0,5.0,8.0,10.0,7.0,11.0,0.0,0.0,0.0,1.0,93.7,85.7,0.0,1.0,84637.0,60987.0,29100.0,53037.0,Cash,36,10.0,11.982935344196433,9.903537551286169,0.12499921875488278,0.04981126415518836,240.5291641611545,662.0,14.499657768651609,0.0,0.08333333333333333,0.08333333333333333,0,0
30000.0,30000.0,30000.0, 36 months,13.99,1025.19,C,C4,< 1 year,RENT,100000.0,Source Verified,Dec-2015,debt_consolidation,MA,22.62,0.0,680.0,684.0,0.0,33.0,,5.0,0.0,5290.0,84.0,18.0,w,699.0,695.0,0.0,33.0,0.0,95.0,61106.0,0.0,3.0,1.0,2.0,11.0,55816.0,8.0,1.0,3.0,5290.0,70.0,6300.0,3.0,1.0,6.0,5.0,15277.0,1010.0,84.0,0.0,0.0,116.0,116.0,10.0,10.0,2.0,10.0,,11.0,,2.0,1.0,1.0,1.0,7.0,7.0,2.0,8.0,1.0,5.0,0.0,0.0,0.0,2.0,88.9,100.0,0.0,0.0,113755.0,61106.0,6300.0,107455.0,Cash,36,0.0,11.51293546492023,10.308985993422082,0.2999970000299997,0.12300803903531576,97.44784104308168,682.0,9.66735112936345,0.0,0.0,0.0,0,0
8425.0,8425.0,8425.0, 36 months,12.88,283.39,C,C2,,MORTGAGE,39000.0,Not Verified,Dec-2015,home_improvement,CA,14.18,0.0,675.0,679.0,1.0,,81.0,9.0,1.0,2130.0,12.0,17.0,w,499.0,0.0,0.0,,0.0,418.0,11137.0,0.0,1.0,1.0,1.0,7.0,9007.0,90.0,0.0,0.0,1183.0,40.0,17700.0,0.0,1.0,2.0,1.0,1237.0,9470.0,18.4,0.0,0.0,217.0,270.0,36.0,7.0,2.0,44.0,,1.0,,0.0,3.0,3.0,4.0,6.0,3.0,8.0,12.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,27700.0,11137.0,11600.0,10000.0,Cash,36,,10.571342565808699,9.03907744253896,0.21602010204866542,0.08717010150722854,137.13562361545766,677.0,22.49965776865161,0.1,0.0,0.1,1,1
8000.0,8000.0,8000.0, 36 months,9.8,257.39,B,B3,4 years,MORTGAGE,31000.0,Verified,Dec-2015,credit_card,TX,11.03,0.0,715.0,719.0,0.0,,,9.0,0.0,6977.0,45.6,12.0,w,689.0,685.0,0.0,,0.0,0.0,6977.0,1.0,0.0,0.0,0.0,,0.0,,2.0,7.0,1498.0,46.0,15300.0,0.0,0.0,1.0,7.0,775.0,4761.0,48.2,0.0,0.0,,275.0,6.0,6.0,0.0,6.0,,3.0,,0.0,5.0,6.0,5.0,8.0,0.0,9.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,15300.0,6977.0,9200.0,0.0,Cash,36,4.0,10.34177474101152,8.987321812850123,0.25805619173575045,0.09959628530891267,119.973683192074,717.0,22.913073237508556,0.0,0.0,0.0,0,1
17950.0,17950.0,17950.0, 60 months,17.97,455.52,D,D4,7 years,MORTGAGE,98000.0,Source Verified,Dec-2015,credit_card,CA,3.35,0.0,660.0,664.0,4.0,69.0,,12.0,0.0,10033.0,38.7,21.0,w,529.0,525.0,0.0,69.0,0.0,4242.0,10033.0,2.0,0.0,0.0,0.0,,0.0,,3.0,9.0,3307.0,39.0,25900.0,1.0,0.0,10.0,9.0,912.0,9041.0,49.8,0.0,0.0,,145.0,3.0,3.0,0.0,13.0,72.0,3.0,69.0,6.0,4.0,6.0,5.0,9.0,0.0,12.0,21.0,6.0,12.0,0.0,0.0,0.0,3.0,88.2,40.0,0.0,0.0,25900.0,10033.0,18000.0,0.0,Cash,60,7.0,11.49273296168228,9.79540110267107,0.18316139631228254,0.055771130065706234,214.66748444755981,662.0,12.082135523613964,0.3076923076923077,0.0,0.0,0,1
21500.0,21500.0,21500.0, 36 months,12.88,723.18,C,C2,< 1 year,MORTGAGE,170000.0,Not Verified,Dec-2015,major_purchase,CA,20.25,1.0,675.0,679.0,0.0,23.0,68.0,14.0,1.0,14549.0,22.8,41.0,w,734.0,730.0,0.0,23.0,0.0,409.0,94844.0,3.0,2.0,2.0,3.0,7.0,80295.0,,5.0,6.0,6097.0,20.0,63900.0,5.0,12.0,6.0,9.0,6775.0,32751.0,30.8,0.0,0.0,119.0,226.0,2.0,2.0,6.0,2.0,48.0,1.0,48.0,2.0,4.0,4.0,6.0,9.0,13.0,11.0,20.0,4.0,14.0,0.0,0.0,1.0,7.0,92.7,16.7,0.0,1.0,159538.0,94844.0,47300.0,86263.0,Cash,36,0.0,12.043559598368038,9.975854724662028,0.12646984429503355,0.05104439686610357,234.74826700544065,677.0,18.82819986310746,0.0,0.06666666666666667,0.06666666666666667,0,1
15000.0,15000.0,15000.0, 36 months,9.76,482.32,B,B3,10+ years,MORTGAGE,83000.0,Verified,Dec-2015,debt_consolidation,WA,30.89,0.0,675.0,679.0,0.0,,,17.0,0.0,25587.0,68.6,45.0,w,699.0,695.0,0.0,,0.0,196.0,379004.0,0.0,9.0,1.0,2.0,8.0,100806.0,78.0,0.0,2.0,9672.0,74.0,37300.0,0.0,1.0,0.0,4.0,22294.0,5531.0,79.0,0.0,0.0,142.0,219.0,16.0,8.0,8.0,16.0,,,,0.0,4.0,6.0,5.0,8.0,27.0,7.0,10.0,6.0,17.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,439420.0,126393.0,26300.0,132985.0,Cash,36,10.0,11.326607934898927,9.61587214452889,0.18072071420826255,0.06972293162434347,171.72887527931806,677.0,18.247775496235455,0.0,0.0,0.0,0,1
